,_id,ltable_ID,rtable_ID,ltable_Album,ltable_Artist,ltable_Release Date,rtable_Album,rtable_Artist,rtable_Release Date
5385,5385,a402,b1061,exile in the outer ring,ema,Aug 25 2017,#horror : original score by ema,ema,Dec 11 2015
5386,5386,a402,b2957,exile in the outer ring,ema,Aug 25 2017,exile in the outer ring,ema,Aug 25 2017
5387,5387,a408,b2957,art in the age of automation,portico quartet,Aug 25 2017,exile in the outer ring,ema,Aug 25 2017
5388,5388,a409,b2966,"all we know of heaven, all we need of hell",pvris,Aug 25 2017,"all we know of heaven, all we need of hell",pvris,Aug 25 2017
5389,5389,a411,b2991,music for people in trouble,susanne sundfør,Aug 25 2017,music for people in trouble,susanne sundfør,Sep 8 2017
5390,5390,a411,b415,music for people in trouble,susanne sundfør,Aug 25 2017,ten love songs,susanne sundfør,Feb 16 2015
5391,5391,a415,b1473,fifth harmony,fifth harmony,Aug 25 2017,27-jul,fifth harmony,May 27 2016
5392,5392,a415,b2958,fifth harmony,fifth harmony,Aug 25 2017,fifth harmony,fifth harmony,Aug 25 2017
5393,5393,a415,b395,fifth harmony,fifth harmony,Aug 25 2017,reflection,fifth harmony,Feb 3 2015
5394,5394,a416,b2952,blue chips 7000,action bronson,Aug 25 2017,blue chips 7000,action bronson,Aug 25 2017
5395,5395,a416,b486,blue chips 7000,action bronson,Aug 25 2017,mr. wonderful,action bronson,Mar 24 2015
5396,5396,a417,b2953,"cozy tapes, vol. 2: too cozy",a$ap mob,Aug 25 2017,cozy tapes vol. 2: too cozy,asap mob,Aug 25 2017
5397,5397,a418,b1782,toy,a giant dog,Aug 25 2017,toy,yello,Sep 30 2016
5398,5398,a419,b2957,spear in the city,bodies of water,Aug 25 2017,exile in the outer ring,ema,Aug 25 2017
5399,5399,a419,b2967,spear in the city,bodies of water,Aug 25 2017,villains,queens of the stone age,Aug 25 2017
5400,5400,a42,b1528,the visitor,neil young,Dec 1 2017,earth,neil young,Jun 17 2016
5401,5401,a42,b2014,the visitor,neil young,Dec 1 2017,peace trail,neil young,Dec 9 2016
5402,5402,a42,b677,the visitor,neil young,Dec 1 2017,the monsanto years,neil young,Jun 16 2015
5403,5403,a421,b2957,dreaming in the non-dream,chris forsyth & the solar motel band,Aug 25 2017,exile in the outer ring,ema,Aug 25 2017
5404,5404,a421,b2959,dreaming in the non-dream,chris forsyth & the solar motel band,Aug 25 2017,sketches of brunswick east,king gizzard & the lizard wizard and mild high club,Aug 25 2017
5405,5405,a421,b2963,dreaming in the non-dream,chris forsyth & the solar motel band,Aug 25 2017,be here now,the mynabirds,Aug 25 2017
5406,5406,a421,b2967,dreaming in the non-dream,chris forsyth & the solar motel band,Aug 25 2017,villains,queens of the stone age,Aug 25 2017
5407,5407,a421,b2969,dreaming in the non-dream,chris forsyth & the solar motel band,Aug 25 2017,a deeper understanding,the war on drugs,Aug 25 2017
5408,5408,a424,b2959,be here now,the mynabirds,Aug 25 2017,sketches of brunswick east,king gizzard & the lizard wizard and mild high club,Aug 25 2017
5409,5409,a424,b2963,be here now,the mynabirds,Aug 25 2017,be here now,the mynabirds,Aug 25 2017
5410,5410,a424,b2967,be here now,the mynabirds,Aug 25 2017,villains,queens of the stone age,Aug 25 2017
5411,5411,a424,b2969,be here now,the mynabirds,Aug 25 2017,a deeper understanding,the war on drugs,Aug 25 2017
5412,5412,a426,b2289,luv is rage 2,lil uzi vert,Aug 25 2017,luv is rage 1.5,lil uzi vert,Feb 26 2017
5413,5413,a428,b2959,lukas nelson & promise of the real [2017],lukas nelson & promise of the real,Aug 25 2017,sketches of brunswick east,king gizzard & the lizard wizard and mild high club,Aug 25 2017
5414,5414,a428,b2963,lukas nelson & promise of the real [2017],lukas nelson & promise of the real,Aug 25 2017,be here now,the mynabirds,Aug 25 2017
5415,5415,a428,b2967,lukas nelson & promise of the real [2017],lukas nelson & promise of the real,Aug 25 2017,villains,queens of the stone age,Aug 25 2017
5416,5416,a428,b2969,lukas nelson & promise of the real [2017],lukas nelson & promise of the real,Aug 25 2017,a deeper understanding,the war on drugs,Aug 25 2017
5417,5417,a43,b129,songs of experience,u2,Dec 1 2017,songs of innocence,u2,Sep 9 2014
5418,5418,a43,b3171,songs of experience,u2,Dec 1 2017,songs of experience,u2,Dec 1 2017
5419,5419,a432,b2944,science fiction,brand new,Aug 19 2017,science fiction,brand new,Aug 18 2017
5420,5420,a433,b688,a fever dream,everything everything,Aug 18 2017,get to heaven,everything everything,Jun 22 2015
5421,5421,a434,b2946,painted ruins,grizzly bear,Aug 18 2017,painted ruins,grizzly bear,Aug 18 2017
5422,5422,a435,b2847,"the road, vol. 1",unkle,Aug 18 2017,the road pt. 1,unkle,Jun 23 2017
5423,5423,a436,b1127,to the bone,steven wilson,Aug 18 2017,4 ½,steven wilson,Jan 22 2016
5424,5424,a436,b2950,to the bone,steven wilson,Aug 18 2017,to the bone,steven wilson,Aug 18 2017
5425,5425,a436,b446,to the bone,steven wilson,Aug 18 2017,hand. cannot. erase.,steven wilson,Feb 27 2015
5426,5426,a438,b2942,not dark yet,shelby lynne,Aug 18 2017,not dark yet,allison moorer and shelby lynne,Aug 18 2017
5427,5427,a441,b2950,the right to love,liane carroll,Aug 18 2017,to the bone,steven wilson,Aug 18 2017
5428,5428,a45,b1922,on air,the rolling stones,Dec 1 2017,on air,queen,Nov 4 2016
5429,5429,a45,b2001,on air,the rolling stones,Dec 1 2017,blue & lonesome,the rolling stones,Dec 2 2016
5430,5430,a450,b2936,rainbow,kesha,Aug 11 2017,rainbow,kesha,Aug 11 2017
5431,5431,a453,b1023,good time [original motion picture soundtrack],oneohtrix point never,Aug 11 2017,garden of delete,oneohtrix point never,Nov 13 2015
5432,5432,a454,b2933,24-7 rockstar shit,the cribs,Aug 11 2017,24-7 rock star shit,the cribs,Aug 11 2017
5433,5433,a454,b478,24-7 rockstar shit,the cribs,Aug 11 2017,for all my sisters,the cribs,Mar 23 2015
5434,5434,a456,b2933,popular manipulations,the districts,Aug 11 2017,24-7 rock star shit,the cribs,Aug 11 2017
5435,5435,a457,b2496,how do you spell heaven,guided by voices,Aug 11 2017,august by cake,guided by voices,Apr 7 2017
5436,5436,a469,b2920,the rise of chaos,accept,Aug 4 2017,the rise of chaos,accept,Aug 4 2017
5437,5437,a469,b73,the rise of chaos,accept,Aug 4 2017,blind rage,accept,Aug 18 2014
5438,5438,a470,b1752,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,trolls: original motion picture soundtrack,various artists,Sep 23 2016
5439,5439,a470,b1953,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,christmas queens 2,various artists,Nov 11 2016
5440,5440,a470,b2003,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,the hamilton mixtape,various artists,Dec 2 2016
5441,5441,a470,b2108,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,"she rocks, vol. 1",various artists,Jan 20 2017
5442,5442,a470,b2205,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,fifty shades darker: original motion picture soundtrack,various artists,Feb 10 2017
5443,5443,a470,b2355,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,beauty and the beast: original motion picture soundtrack,various artists,Mar 10 2017
5444,5444,a470,b2541,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,the fate of the furious: the album,various artists,Apr 14 2017
5445,5445,a470,b2574,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,guardians of the galaxy vol. 2,various artists,Apr 21 2017
5446,5446,a470,b2652,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,cover stories: brandi carlile celebrates 10 years of the story – an album to benefit war child,various artists,May 5 2017
5447,5447,a470,b2892,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,punk goes pop vol. 7,various artists,Jul 14 2017
5448,5448,a470,b301,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,"the hunger games: mockingjay, part 1 – original motion picture soundtrack",various artists,Nov 17 2014
5449,5449,a470,b3178,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,quality control: control the streets volume 1,various artists,Dec 8 2017
5450,5450,a470,b320,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,i'll be home for christmas,various artists,Nov 24 2014
5451,5451,a470,b321,"manchester, north of england: a story of independent music, greater manchester 1977-1993 [box set]",various artists,Aug 4 2017,shady xv,various artists,Nov 24 2014
5452,5452,a471,b2929,purgatory,tyler childers,Aug 4 2017,purgatory,tyler childers,Aug 4 2017
5453,5453,a471,b681,purgatory,tyler childers,Aug 4 2017,purgatory,borealis,Jun 19 2015
5454,5454,a473,b2911,new facts emerge,the fall,Jul 28 2017,new facts emerge,the fall,Jul 28 2017
5455,5455,a474,b2910,everything now,arcade fire,Jul 28 2017,everything now,arcade fire,Jul 28 2017
5456,5456,a475,b2909,paranormal,alice cooper,Jul 28 2017,paranormal,alice cooper,Jul 28 2017
5457,5457,a476,b2915,a black mile to the surface,manchester orchestra,Jul 28 2017,a black mile to the surface,manchester orchestra,Jul 28 2017
5458,5458,a478,b2911,power of peace,the isley brothers,Jul 28 2017,new facts emerge,the fall,Jul 28 2017
5459,5459,a480,b2775,the autobiography,vic mensa,Jul 28 2017,the manuscript,vic mensa,Jun 8 2017
5460,5460,a480,b2919,the autobiography,vic mensa,Jul 28 2017,the autobiography,vic mensa,Jul 28 2017
5461,5461,a482,b2333,come all ye: the first ten years [box set],fairport convention,Jul 28 2017,50:50@50,fairport convention,Mar 10 2017
5462,5462,a484,b1612,a boy from tupelo: the complete 1953-1955 recordings [box set],elvis presley,Jul 28 2017,way down in the jungle room,elvis presley,Aug 5 2016
5463,5463,a484,b1858,a boy from tupelo: the complete 1953-1955 recordings [box set],elvis presley,Jul 28 2017,the wonder of you,elvis presley,Oct 21 2016
5464,5464,a484,b2915,a boy from tupelo: the complete 1953-1955 recordings [box set],elvis presley,Jul 28 2017,a black mile to the surface,manchester orchestra,Jul 28 2017
5465,5465,a49,b2630,"from a room, vol. 2",chris stapleton,Dec 1 2017,from a room: volume 1,chris stapleton,May 5 2017
5466,5466,a49,b3165,"from a room, vol. 2",chris stapleton,Dec 1 2017,from a room: volume 2,chris stapleton,Dec 1 2017
5467,5467,a49,b588,"from a room, vol. 2",chris stapleton,Dec 1 2017,traveller,chris stapleton,May 5 2015
5468,5468,a490,b1069,unpeeled [live],cage the elephant,Jul 28 2017,tell me i'm pretty,cage the elephant,Dec 18 2015
5469,5469,a490,b2911,unpeeled [live],cage the elephant,Jul 28 2017,new facts emerge,the fall,Jul 28 2017
5470,5470,a491,b1752,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,trolls: original motion picture soundtrack,various artists,Sep 23 2016
5471,5471,a491,b1953,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,christmas queens 2,various artists,Nov 11 2016
5472,5472,a491,b2003,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,the hamilton mixtape,various artists,Dec 2 2016
5473,5473,a491,b2108,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,"she rocks, vol. 1",various artists,Jan 20 2017
5474,5474,a491,b2205,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,fifty shades darker: original motion picture soundtrack,various artists,Feb 10 2017
5475,5475,a491,b2355,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,beauty and the beast: original motion picture soundtrack,various artists,Mar 10 2017
5476,5476,a491,b2541,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,the fate of the furious: the album,various artists,Apr 14 2017
5477,5477,a491,b2574,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,guardians of the galaxy vol. 2,various artists,Apr 21 2017
5478,5478,a491,b2652,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,cover stories: brandi carlile celebrates 10 years of the story – an album to benefit war child,various artists,May 5 2017
5479,5479,a491,b2892,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,punk goes pop vol. 7,various artists,Jul 14 2017
5480,5480,a491,b301,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,"the hunger games: mockingjay, part 1 – original motion picture soundtrack",various artists,Nov 17 2014
5481,5481,a491,b3178,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,quality control: control the streets volume 1,various artists,Dec 8 2017
5482,5482,a491,b320,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,i'll be home for christmas,various artists,Nov 24 2014
5483,5483,a491,b321,noise reduction system: formative european electronica 1974-1984 [box set],various artists,Jul 28 2017,shady xv,various artists,Nov 24 2014
5484,5484,a495,b2027,add violence [ep],nine inch nails,Jul 21 2017,not the actual events,nine inch nails,Dec 23 2016
5485,5485,a495,b2903,add violence [ep],nine inch nails,Jul 21 2017,add violence,nine inch nails,Jul 21 2017
5486,5486,a499,b2902,goodnight rhonda lee,nicole atkins,Jul 21 2017,goodnight rhonda lee,nicole atkins,Jul 21 2017
5487,5487,a502,b2616,sacred hearts club,foster the people,Jul 21 2017,iii,foster the people,Apr 30 2017
5488,5488,a502,b2898,sacred hearts club,foster the people,Jul 21 2017,sacred hearts club,foster the people,Jul 21 2017
5489,5489,a502,b2906,sacred hearts club,foster the people,Jul 21 2017,flower boy,"tyler, the creator",Jul 21 2017
5490,5490,a503,b2894,eucalyptus,avey tare,Jul 21 2017,eucalyptus,avey tare,Jul 21 2017
5491,5491,a504,b2853,mellow waves,cornelius,Jul 21 2017,mellow waves,cornelius,Jun 28 2017
5492,5492,a505,b2895,what do you think about the car?,declan mckenna,Jul 21 2017,what do you think about the car?,declan mckenna,Jul 21 2017
5493,5493,a506,b2898,barefoot in the head,the chris robinson brotherhood,Jul 21 2017,sacred hearts club,foster the people,Jul 21 2017
5494,5494,a506,b2906,barefoot in the head,the chris robinson brotherhood,Jul 21 2017,flower boy,"tyler, the creator",Jul 21 2017
5495,5495,a507,b2900,lust for life,lana del rey,Jul 21 2017,lust for life,lana del rey,Jul 21 2017
5496,5496,a507,b867,lust for life,lana del rey,Jul 21 2017,honeymoon,lana del rey,Sep 18 2015
5497,5497,a508,b2897,raskit,dizzee rascal,Jul 21 2017,raskit,dizzee rascal,Jul 21 2017
5498,5498,a51,b1752,habibi funk: an eclectic selection,various artists,Dec 1 2017,trolls: original motion picture soundtrack,various artists,Sep 23 2016
5499,5499,a51,b1953,habibi funk: an eclectic selection,various artists,Dec 1 2017,christmas queens 2,various artists,Nov 11 2016
5500,5500,a51,b2003,habibi funk: an eclectic selection,various artists,Dec 1 2017,the hamilton mixtape,various artists,Dec 2 2016
5501,5501,a51,b2108,habibi funk: an eclectic selection,various artists,Dec 1 2017,"she rocks, vol. 1",various artists,Jan 20 2017
5502,5502,a51,b2205,habibi funk: an eclectic selection,various artists,Dec 1 2017,fifty shades darker: original motion picture soundtrack,various artists,Feb 10 2017
5503,5503,a51,b2355,habibi funk: an eclectic selection,various artists,Dec 1 2017,beauty and the beast: original motion picture soundtrack,various artists,Mar 10 2017
5504,5504,a51,b2541,habibi funk: an eclectic selection,various artists,Dec 1 2017,the fate of the furious: the album,various artists,Apr 14 2017
5505,5505,a51,b2574,habibi funk: an eclectic selection,various artists,Dec 1 2017,guardians of the galaxy vol. 2,various artists,Apr 21 2017
5506,5506,a51,b2652,habibi funk: an eclectic selection,various artists,Dec 1 2017,cover stories: brandi carlile celebrates 10 years of the story – an album to benefit war child,various artists,May 5 2017
5507,5507,a51,b2892,habibi funk: an eclectic selection,various artists,Dec 1 2017,punk goes pop vol. 7,various artists,Jul 14 2017
5508,5508,a51,b301,habibi funk: an eclectic selection,various artists,Dec 1 2017,"the hunger games: mockingjay, part 1 – original motion picture soundtrack",various artists,Nov 17 2014
5509,5509,a51,b3178,habibi funk: an eclectic selection,various artists,Dec 1 2017,quality control: control the streets volume 1,various artists,Dec 8 2017
5510,5510,a51,b320,habibi funk: an eclectic selection,various artists,Dec 1 2017,i'll be home for christmas,various artists,Nov 24 2014
5511,5511,a51,b321,habibi funk: an eclectic selection,various artists,Dec 1 2017,shady xv,various artists,Nov 24 2014
5512,5512,a511,b2898,flower boy,"tyler, the creator",Jul 21 2017,sacred hearts club,foster the people,Jul 21 2017
5513,5513,a511,b2906,flower boy,"tyler, the creator",Jul 21 2017,flower boy,"tyler, the creator",Jul 21 2017
5514,5514,a511,b533,flower boy,"tyler, the creator",Jul 21 2017,cherry bomb,"tyler, the creator",Apr 13 2015
5515,5515,a515,b698,wins and losses,meek mill,Jul 21 2017,dreams worth more than money,meek mill,Jun 29 2015
5516,5516,a517,b47,quazarz vs. the jealous machines,shabazz palaces,Jul 14 2017,lese majesty,shabazz palaces,Jul 28 2014
5517,5517,a518,b2893,out in the storm,waxahatchee,Jul 14 2017,out in the storm,waxahatchee,Jul 14 2017
5518,5518,a518,b525,out in the storm,waxahatchee,Jul 14 2017,ivy tripp,waxahatchee,Apr 7 2015
5519,5519,a519,b47,quazarz: born on a gangster star,shabazz palaces,Jul 14 2017,lese majesty,shabazz palaces,Jul 28 2014
5520,5520,a522,b2890,mura masa,mura masa,Jul 14 2017,mura masa,mura masa,Jul 14 2017
